_partition,_aspect,_key,_type,_value
Column,Birth_weight,displayChoicesList,object,""
Column,Birth_weight,displayFormat,string,""
Column,Birth_weight,displayName,object,"""Birth_weight"""
Column,Birth_weight,displayVisible,boolean,true
Column,Birth_weight,joins,object,""
Column,Birth_weight_image0,displayChoicesList,object,""
Column,Birth_weight_image0,displayFormat,string,""
Column,Birth_weight_image0,displayName,object,"""Birth_weight_image0"""
Column,Birth_weight_image0,displayVisible,boolean,true
Column,Birth_weight_image0,joins,object,""
Column,Birth_weight_image0_contentType,displayChoicesList,object,""
Column,Birth_weight_image0_contentType,displayFormat,string,""
Column,Birth_weight_image0_contentType,displayName,object,"""contentType"""
Column,Birth_weight_image0_contentType,displayVisible,boolean,true
Column,Birth_weight_image0_contentType,joins,object,""
Column,Birth_weight_image0_uriFragment,displayChoicesList,object,""
Column,Birth_weight_image0_uriFragment,displayFormat,string,""
Column,Birth_weight_image0_uriFragment,displayName,object,"""uriFragment"""
Column,Birth_weight_image0_uriFragment,displayVisible,boolean,true
Column,Birth_weight_image0_uriFragment,joins,object,""
Column,Child_DOB,displayChoicesList,object,""
Column,Child_DOB,displayFormat,string,""
Column,Child_DOB,displayName,object,"""Child_DOB"""
Column,Child_DOB,displayVisible,boolean,true
Column,Child_DOB,joins,object,""
Column,Child_DOB_image0,displayChoicesList,object,""
Column,Child_DOB_image0,displayFormat,string,""
Column,Child_DOB_image0,displayName,object,"""Child_DOB_image0"""
Column,Child_DOB_image0,displayVisible,boolean,true
Column,Child_DOB_image0,joins,object,""
Column,Child_DOB_image0_contentType,displayChoicesList,object,""
Column,Child_DOB_image0_contentType,displayFormat,string,""
Column,Child_DOB_image0_contentType,displayName,object,"""contentType"""
Column,Child_DOB_image0_contentType,displayVisible,boolean,true
Column,Child_DOB_image0_contentType,joins,object,""
Column,Child_DOB_image0_uriFragment,displayChoicesList,object,""
Column,Child_DOB_image0_uriFragment,displayFormat,string,""
Column,Child_DOB_image0_uriFragment,displayName,object,"""uriFragment"""
Column,Child_DOB_image0_uriFragment,displayVisible,boolean,true
Column,Child_DOB_image0_uriFragment,joins,object,""
Column,Child_name,displayChoicesList,object,""
Column,Child_name,displayFormat,string,""
Column,Child_name,displayName,object,"""Child_name"""
Column,Child_name,displayVisible,boolean,true
Column,Child_name,joins,object,""
Column,Child_name_image0,displayChoicesList,object,""
Column,Child_name_image0,displayFormat,string,""
Column,Child_name_image0,displayName,object,"""Child_name_image0"""
Column,Child_name_image0,displayVisible,boolean,true
Column,Child_name_image0,joins,object,""
Column,Child_name_image0_contentType,displayChoicesList,object,""
Column,Child_name_image0_contentType,displayFormat,string,""
Column,Child_name_image0_contentType,displayName,object,"""contentType"""
Column,Child_name_image0_contentType,displayVisible,boolean,true
Column,Child_name_image0_contentType,joins,object,""
