_partition,_aspect,_key,_type,_value
Column,Birth_weight,displayName,object,"""Birth_weight"""
Column,Birth_weight,displayVisible,boolean,true
Column,Birth_weight_image0,displayName,object,"""Birth_weight_image0"""
Column,Birth_weight_image0,displayVisible,boolean,true
Column,Birth_weight_image0_contentType,displayName,object,"""contentType"""
Column,Birth_weight_image0_contentType,displayVisible,boolean,true
Column,Birth_weight_image0_uriFragment,displayName,object,"""uriFragment"""
Column,Birth_weight_image0_uriFragment,displayVisible,boolean,true
Column,Child_DOB,displayName,object,"""Child_DOB"""
Column,Child_DOB,displayVisible,boolean,true
Column,Child_DOB_image0,displayName,object,"""Child_DOB_image0"""
Column,Child_DOB_image0,displayVisible,boolean,true
Column,Child_DOB_image0_contentType,displayName,object,"""contentType"""
Column,Child_DOB_image0_contentType,displayVisible,boolean,true
Column,Child_DOB_image0_uriFragment,displayName,object,"""uriFragment"""
Column,Child_DOB_image0_uriFragment,displayVisible,boolean,true
Column,Child_name,displayName,object,"""Child_name"""
Column,Child_name,displayVisible,boolean,true
Column,Child_name_image0,displayName,object,"""Child_name_image0"""
Column,Child_name_image0,displayVisible,boolean,true
Column,Child_name_image0_contentType,displayName,object,"""contentType"""
Column,Child_name_image0_contentType,displayVisible,boolean,true
Column,Child_name_image0_uriFragment,displayName,object,"""uriFragment"""
Column,Child_name_image0_uriFragment,displayVisible,boolean,true
Column,Child_patient_ID,displayName,object,"""Child_patient_ID"""
Column,Child_patient_ID,displayVisible,boolean,true
Column,Child_patient_ID_image0,displayName,object,"""Child_patient_ID_image0"""
Column,Child_patient_ID_image0,displayVisible,boolean,true
Column,Child_patient_ID_image0_contentType,displayName,object,"""contentType"""
Column,Child_patient_ID_image0_contentType,displayVisible,boolean,true
Column,Child_patient_ID_image0_uriFragment,displayName,object,"""uriFragment"""
Column,Child_patient_ID_image0_uriFragment,displayVisible,boolean,true
Column,Emergency_contact,displayName,object,"""Emergency_contact"""
Column,Emergency_contact,displayVisible,boolean,true
Column,Emergency_contact_image0,displayName,object,"""Emergency_contact_image0"""
Column,Emergency_contact_image0,displayVisible,boolean,true
Column,Emergency_contact_image0_contentType,displayName,object,"""contentType"""
Column,Emergency_contact_image0_contentType,displayVisible,boolean,true
Column,Emergency_contact_image0_uriFragment,displayName,object,"""uriFragment"""
Column,Emergency_contact_image0_uriFragment,displayVisible,boolean,true
Column,city,displayName,object,"""city"""
Column,city,displayVisible,boolean,true
Column,city_image0,displayName,object,"""city_image0"""
Column,city_image0,displayVisible,boolean,true
Column,city_image0_contentType,displayName,object,"""contentType"""
Column,city_image0_contentType,displayVisible,boolean,true
Column,city_image0_uriFragment,displayName,object,"""uriFragment"""
Column,city_image0_uriFragment,displayVisible,boolean,true
Column,dad_gsm,displayName,object,"""dad_gsm"""
Column,dad_gsm,displayVisible,boolean,true
Column,dad_gsm_image0,displayName,object,"""dad_gsm_image0"""
Column,dad_gsm_image0,displayVisible,boolean,true
Column,dad_gsm_image0_contentType,displayName,object,"""contentType"""
Column,dad_gsm_image0_contentType,displayVisible,boolean,true
Column,dad_gsm_image0_uriFragment,displayName,object,"""uriFragment"""
Column,dad_gsm_image0_uriFragment,displayVisible,boolean,true
Column,fathersname,displayName,object,"""fathersname"""
Column,fathersname,displayVisible,boolean,true
Column,fathersname_image0,displayName,object,"""fathersname_image0"""
Column,fathersname_image0,displayVisible,boolean,true
Column,fathersname_image0_contentType,displayName,object,"""contentType"""
Column,fathersname_image0_contentType,displayVisible,boolean,true
Column,fathersname_image0_uriFragment,displayName,object,"""uriFragment"""
Column,fathersname_image0_uriFragment,displayVisible,boolean,true
Column,housenum,displayName,object,"""housenum"""
Column,housenum,displayVisible,boolean,true
Column,housenum_image0,displayName,object,"""housenum_image0"""
Column,housenum_image0,displayVisible,boolean,true
Column,housenum_image0_contentType,displayName,object,"""contentType"""
Column,housenum_image0_contentType,displayVisible,boolean,true
Column,housenum_image0_uriFragment,displayName,object,"""uriFragment"""
Column,housenum_image0_uriFragment,displayVisible,boolean,true
Column,lga,displayName,object,"""lga"""
Column,lga,displayVisible,boolean,true
Column,lga_image0,displayName,object,"""lga_image0"""
Column,lga_image0,displayVisible,boolean,true
Column,lga_image0_contentType,displayName,object,"""contentType"""
Column,lga_image0_contentType,displayVisible,boolean,true
Column,lga_image0_uriFragment,displayName,object,"""uriFragment"""
Column,lga_image0_uriFragment,displayVisible,boolean,true
Column,mom_gsm,displayName,object,"""mom_gsm"""
Column,mom_gsm,displayVisible,boolean,true
Column,mom_gsm_image0,displayName,object,"""mom_gsm_image0"""
Column,mom_gsm_image0,displayVisible,boolean,true
Column,mom_gsm_image0_contentType,displayName,object,"""contentType"""
Column,mom_gsm_image0_contentType,displayVisible,boolean,true
Column,mom_gsm_image0_uriFragment,displayName,object,"""uriFragment"""
Column,mom_gsm_image0_uriFragment,displayVisible,boolean,true
Column,mothersname,displayName,object,"""mothersname"""
Column,mothersname,displayVisible,boolean,true
Column,mothersname_image0,displayName,object,"""mothersname_image0"""
Column,mothersname_image0,displayVisible,boolean,true
Column,mothersname_image0_contentType,displayName,object,"""contentType"""
Column,mothersname_image0_contentType,displayVisible,boolean,true
Column,mothersname_image0_uriFragment,displayName,object,"""uriFragment"""
Column,mothersname_image0_uriFragment,displayVisible,boolean,true
Column,patient_QRcode,displayName,object,"""patient_QRcode"""
Column,patient_QRcode,displayVisible,boolean,true
Column,patient_QRcode_image0,displayName,object,"""patient_QRcode_image0"""
Column,patient_QRcode_image0,displayVisible,boolean,true
Column,patient_QRcode_image0_contentType,displayName,object,"""contentType"""
Column,patient_QRcode_image0_contentType,displayVisible,boolean,true
Column,patient_QRcode_image0_uriFragment,displayName,object,"""uriFragment"""
Column,patient_QRcode_image0_uriFragment,displayVisible,boolean,true
Column,reasonsforcare,displayChoicesList,array,"[{""choice_list_name"":""reasonsforcare_grid_values"",""data_value"":""Less than 2kg at birth"",""display"":{""text"":""Less than 2kg at birth""},""_row_num"":4},{""choice_list_name"":""reasonsforcare_grid_values"",""data_value"":""Baby is a twin"",""display"":{""text"":""Baby is a twin""},""_row_num"":5},{""choice_list_name"":""reasonsforcare_grid_values"",""data_value"":""Baby is bottle fed"",""display"":{""text"":""Baby is bottle fed""},""_row_num"":6},{""choice_list_name"":""reasonsforcare_grid_values"",""data_value"":""Mother needs more family support"",""display"":{""text"":""Mother needs more family support""},""_row_num"":7},{""choice_list_name"":""reasonsforcare_grid_values"",""data_value"":""Sibling is underweight"",""display"":{""text"":""Sibling is underweight""},""_row_num"":8},{""choice_list_name"":""reasonsforcare_grid_values"",""data_value"":""Other reasons"",""display"":{""text"":""Other reasons""},""_row_num"":9}]"
Column,reasonsforcare,displayName,object,"""reasonsforcare"""
Column,reasonsforcare,displayVisible,boolean,true
Column,reasonsforcare_image0,displayName,object,"""reasonsforcare_image0"""
Column,reasonsforcare_image0,displayVisible,boolean,true
Column,reasonsforcare_image0_contentType,displayName,object,"""contentType"""
Column,reasonsforcare_image0_contentType,displayVisible,boolean,true
Column,reasonsforcare_image0_uriFragment,displayName,object,"""uriFragment"""
Column,reasonsforcare_image0_uriFragment,displayVisible,boolean,true
Column,scan_output_directory,displayName,object,"""scan_output_directory"""
Column,scan_output_directory,displayVisible,boolean,true
Column,sex,displayChoicesList,array,"[{""choice_list_name"":""sex_grid_values"",""data_value"":""male"",""display"":{""text"":""male""},""_row_num"":2},{""choice_list_name"":""sex_grid_values"",""data_value"":""female"",""display"":{""text"":""female""},""_row_num"":3}]"
Column,sex,displayName,object,"""sex"""
Column,sex,displayVisible,boolean,true
Column,sex_image0,displayName,object,"""sex_image0"""
Column,sex_image0,displayVisible,boolean,true
Column,sex_image0_contentType,displayName,object,"""contentType"""
Column,sex_image0_contentType,displayVisible,boolean,true
Column,sex_image0_uriFragment,displayName,object,"""uriFragment"""
Column,sex_image0_uriFragment,displayVisible,boolean,true
Column,state,displayName,object,"""state"""
Column,state,displayVisible,boolean,true
Column,state_image0,displayName,object,"""state_image0"""
Column,state_image0,displayVisible,boolean,true
Column,state_image0_contentType,displayName,object,"""contentType"""
Column,state_image0_contentType,displayVisible,boolean,true
Column,state_image0_uriFragment,displayName,object,"""uriFragment"""
Column,state_image0_uriFragment,displayVisible,boolean,true
Column,village,displayName,object,"""village"""
Column,village,displayVisible,boolean,true
Column,village_image0,displayName,object,"""village_image0"""
Column,village_image0,displayVisible,boolean,true
Column,village_image0_contentType,displayName,object,"""contentType"""
Column,village_image0_contentType,displayVisible,boolean,true
Column,village_image0_uriFragment,displayName,object,"""uriFragment"""
Column,village_image0_uriFragment,displayVisible,boolean,true
Column,ward,displayName,object,"""ward"""
Column,ward,displayVisible,boolean,true
Column,ward_image0,displayName,object,"""ward_image0"""
Column,ward_image0,displayVisible,boolean,true
Column,ward_image0_contentType,displayName,object,"""contentType"""
Column,ward_image0_contentType,displayVisible,boolean,true
Column,ward_image0_uriFragment,displayName,object,"""uriFragment"""
Column,ward_image0_uriFragment,displayVisible,boolean,true
FormType,default,FormType.formType,string,SURVEY
SurveyUtil,default,SurveyUtil.formId,string,scan_childvacc_822_pg1
Table,default,colOrder,array,"[""scan_output_directory"",""village_image0_uriFragment"",""village_image0_contentType"",""village"",""city_image0_uriFragment"",""city_image0_contentType"",""city"",""ward_image0_uriFragment"",""ward_image0_contentType"",""ward"",""lga_image0_uriFragment"",""lga_image0_contentType"",""lga"",""state_image0_uriFragment"",""state_image0_contentType"",""state"",""fathersname_image0_uriFragment"",""fathersname_image0_contentType"",""fathersname"",""mothersname_image0_uriFragment"",""mothersname_image0_contentType"",""mothersname"",""housenum_image0_uriFragment"",""housenum_image0_contentType"",""housenum"",""Child_patient_ID_image0_uriFragment"",""Child_patient_ID_image0_contentType"",""Child_patient_ID"",""Emergency_contact_image0_uriFragment"",""Emergency_contact_image0_contentType"",""Emergency_contact"",""Child_name_image0_uriFragment"",""Child_name_image0_contentType"",""Child_name"",""Child_DOB_image0_uriFragment"",""Child_DOB_image0_contentType"",""Child_DOB"",""Birth_weight_image0_uriFragment"",""Birth_weight_image0_contentType"",""Birth_weight"",""sex_image0_uriFragment"",""sex_image0_contentType"",""sex"",""mom_gsm_image0_uriFragment"",""mom_gsm_image0_contentType"",""mom_gsm"",""dad_gsm_image0_uriFragment"",""dad_gsm_image0_contentType"",""dad_gsm"",""reasonsforcare_image0_uriFragment"",""reasonsforcare_image0_contentType"",""reasonsforcare"",""patient_QRcode_image0_uriFragment"",""patient_QRcode_image0_contentType"",""patient_QRcode""]"
Table,default,defaultViewType,string,SPREADSHEET
Table,default,detailViewFileName,string,tables/scan_childvacc_822_pg1/html/scan_childvacc_822_pg1_detail.html
Table,default,displayName,object,"""scan_childvacc_822_pg1"""
Table,default,groupByCols,array,[]
Table,default,listViewFileName,string,tables/scan_childvacc_822_pg1/html/scan_childvacc_822_pg1_list.html
TableColorRuleGroup,default,StatusColumn.ruleList,object,"[{""mBackground"":-1,""mElementKey"":""_sync_state"",""mForeground"":-16777216,""mId"":""syncStateSynced"",""mOperator"":""EQUAL"",""mValue"":""synced""},{""mBackground"":-16711936,""mElementKey"":""_sync_state"",""mForeground"":-16777216,""mId"":""defaultRule_syncStateNewRow"",""mOperator"":""EQUAL"",""mValue"":""new_row""},{""mBackground"":-935891,""mElementKey"":""_sync_state"",""mForeground"":-16777216,""mId"":""defaultRule_syncStateChanged"",""mOperator"":""EQUAL"",""mValue"":""changed""},{""mBackground"":-65536,""mElementKey"":""_sync_state"",""mForeground"":-16777216,""mId"":""defaultRule_syncStateInConflict"",""mOperator"":""EQUAL"",""mValue"":""in_conflict""},{""mBackground"":-12303292,""mElementKey"":""_sync_state"",""mForeground"":-16777216,""mId"":""defaultRule_syncStateDeleted"",""mOperator"":""EQUAL"",""mValue"":""deleted""}]"
