_partition,_aspect,_key,_type,_value
Column,nextvaccination,displayChoicesList,object,[]
Column,nextvaccination,displayFormat,string,""
Column,nextvaccination,displayName,string,"""nextvaccination"""
Column,nextvaccination,displayVisible,boolean,TRUE
Column,nextvaccination,joins,string,""
Column,nextvaccination_image_0,displayChoicesList,object,[]
Column,nextvaccination_image_0,displayFormat,string,""
Column,nextvaccination_image_0,displayName,string,"""nextvaccination_image_0"""
Column,nextvaccination_image_0,displayVisible,boolean,TRUE
Column,nextvaccination_image_0,joins,string,[]
Column,nextvaccination_image_0_contentType,displayChoicesList,string,[]
Column,nextvaccination_image_0_contentType,displayFormat,string,""
Column,nextvaccination_image_0_contentType,displayName,string,"""nextvaccination_image_0_contentType"""
Column,nextvaccination_image_0_contentType,displayVisible,boolean,FALSE
Column,nextvaccination_image_0_contentType,joins,string,[]
Column,nextvaccination_image_0_uriFragment,displayChoicesList,string,[]
Column,nextvaccination_image_0_uriFragment,displayFormat,string,""
Column,nextvaccination_image_0_uriFragment,displayName,string,"""nextvaccination_image_0_uriFragment"""
Column,nextvaccination_image_0_uriFragment,displayVisible,boolean,FALSE
Column,nextvaccination_image_0_uriFragment,joins,string,[]
Column,opv2_notes,displayChoicesList,object,[]
Column,opv2_notes,displayFormat,string,""
Column,opv2_notes,displayName,string,"""opv2_notes"""
Column,opv2_notes,displayVisible,boolean,TRUE
Column,opv2_notes,joins,string,""
Column,opv2_notes_image_0,displayChoicesList,object,[]
Column,opv2_notes_image_0,displayFormat,string,""
Column,opv2_notes_image_0,displayName,string,"""opv2_notes_image_0"""
Column,opv2_notes_image_0,displayVisible,boolean,TRUE
Column,opv2_notes_image_0,joins,string,[]
Column,opv2_notes_image_0_contentType,displayChoicesList,string,[]
Column,opv2_notes_image_0_contentType,displayFormat,string,""
Column,opv2_notes_image_0_contentType,displayName,string,"""opv2_notes_image_0_contentType"""
Column,opv2_notes_image_0_contentType,displayVisible,boolean,FALSE
Column,opv2_notes_image_0_contentType,joins,string,[]
Column,opv2_notes_image_0_uriFragment,displayChoicesList,string,[]
Column,opv2_notes_image_0_uriFragment,displayFormat,string,""
Column,opv2_notes_image_0_uriFragment,displayName,string,"""opv2_notes_image_0_uriFragment"""
Column,opv2_notes_image_0_uriFragment,displayVisible,boolean,FALSE
Column,opv2_notes_image_0_uriFragment,joins,string,[]
Column,opv3,displayChoicesList,object,[]
Column,opv3,displayFormat,string,""
Column,opv3,displayName,string,"""opv3"""
Column,opv3,displayVisible,boolean,TRUE
Column,opv3,joins,string,""
Column,opv3_image_0,displayChoicesList,object,[]
Column,opv3_image_0,displayFormat,string,""
Column,opv3_image_0,displayName,string,"""opv3_image_0"""
Column,opv3_image_0,displayVisible,boolean,TRUE
Column,opv3_image_0,joins,string,[]
Column,opv3_image_0_contentType,displayChoicesList,string,[]
Column,opv3_image_0_contentType,displayFormat,string,""
Column,opv3_image_0_contentType,displayName,string,"""opv3_image_0_contentType"""
Column,opv3_image_0_contentType,displayVisible,boolean,FALSE
Column,opv3_image_0_contentType,joins,string,[]
Column,opv3_image_0_uriFragment,displayChoicesList,string,[]
Column,opv3_image_0_uriFragment,displayFormat,string,""
Column,opv3_image_0_uriFragment,displayName,string,"""opv3_image_0_uriFragment"""
