_partition,_aspect,_key,_type,_value
Column,nextvaccination,displayChoicesList,object,[]
Column,nextvaccination,displayFormat,string,""
Column,nextvaccination,displayName,string,"""nextvaccination"""
Column,nextvaccination,displayVisible,boolean,TRUE
Column,nextvaccination,joins,string,""
Column,nextvaccination_image_0,displayChoicesList,object,[]
Column,nextvaccination_image_0,displayFormat,string,""
Column,nextvaccination_image_0,displayName,string,"""nextvaccination_image_0"""
Column,nextvaccination_image_0,displayVisible,boolean,TRUE
Column,nextvaccination_image_0,joins,string,[]
Column,nextvaccination_image_0_contentType,displayChoicesList,string,[]
Column,nextvaccination_image_0_contentType,displayFormat,string,""
Column,nextvaccination_image_0_contentType,displayName,string,"""nextvaccination_image_0_contentType"""
Column,nextvaccination_image_0_contentType,displayVisible,boolean,FALSE
Column,nextvaccination_image_0_contentType,joins,string,[]
Column,nextvaccination_image_0_uriFragment,displayChoicesList,string,[]
Column,nextvaccination_image_0_uriFragment,displayFormat,string,""
Column,nextvaccination_image_0_uriFragment,displayName,string,"""nextvaccination_image_0_uriFragment"""
Column,nextvaccination_image_0_uriFragment,displayVisible,boolean,FALSE
Column,nextvaccination_image_0_uriFragment,joins,string,[]
Column,opv1,displayChoicesList,object,[]
Column,opv1,displayFormat,string,""
Column,opv1,displayName,string,"""opv1"""
Column,opv1,displayVisible,boolean,TRUE
Column,opv1,joins,string,""
Column,opv1_image_0,displayChoicesList,object,[]
Column,opv1_image_0,displayFormat,string,""
Column,opv1_image_0,displayName,string,"""opv1_image_0"""
Column,opv1_image_0,displayVisible,boolean,TRUE
Column,opv1_image_0,joins,string,[]
Column,opv1_image_0_contentType,displayChoicesList,string,[]
Column,opv1_image_0_contentType,displayFormat,string,""
Column,opv1_image_0_contentType,displayName,string,"""opv1_image_0_contentType"""
Column,opv1_image_0_contentType,displayVisible,boolean,FALSE
Column,opv1_image_0_contentType,joins,string,[]
Column,opv1_image_0_uriFragment,displayChoicesList,string,[]
Column,opv1_image_0_uriFragment,displayFormat,string,""
Column,opv1_image_0_uriFragment,displayName,string,"""opv1_image_0_uriFragment"""
Column,opv1_image_0_uriFragment,displayVisible,boolean,FALSE
Column,opv1_image_0_uriFragment,joins,string,[]
Column,opv_initials,displayChoicesList,object,[]
Column,opv_initials,displayFormat,string,""
Column,opv_initials,displayName,string,"""opv_initials"""
Column,opv_initials,displayVisible,boolean,TRUE
Column,opv_initials,joins,string,""
Column,opv_initials_image_0,displayChoicesList,object,[]
Column,opv_initials_image_0,displayFormat,string,""
Column,opv_initials_image_0,displayName,string,"""opv_initials_image_0"""
Column,opv_initials_image_0,displayVisible,boolean,TRUE
Column,opv_initials_image_0,joins,string,[]
Column,opv_initials_image_0_contentType,displayChoicesList,string,[]
Column,opv_initials_image_0_contentType,displayFormat,string,""
Column,opv_initials_image_0_contentType,displayName,string,"""opv_initials_image_0_contentType"""
Column,opv_initials_image_0_contentType,displayVisible,boolean,FALSE
Column,opv_initials_image_0_contentType,joins,string,[]
Column,opv_initials_image_0_uriFragment,displayChoicesList,string,[]
Column,opv_initials_image_0_uriFragment,displayFormat,string,""
Column,opv_initials_image_0_uriFragment,displayName,string,"""opv_initials_image_0_uriFragment"""
